거래일자,지역,연료원, 발전량(MWh) 
2018-01-24,인천시,LNG,99608
2018-01-24,인천시,석탄,112179
2018-01-24,전라남도,LNG,45752
2018-01-24,전라남도,석탄,30241
2018-01-24,전라북도,LNG,13341
2018-01-24,전라북도,석탄,14349
2018-01-24,전라북도,유류,356
2018-01-24,제주도,유류,8055
2018-01-24,충청남도,LNG,45469
2018-01-24,충청남도,석탄,349057
2018-01-24,충청남도,유류,0
2018-01-24,충청북도,유류,1143
2018-01-25,강원도,LNG,20388
2018-01-25,강원도,석탄,74613
2018-01-25,경기도,LNG,271674
2018-01-25,경기도,석탄,1316
2018-01-25,경기도,유류,23568
2018-01-25,경상남도,석탄,161678
2018-01-25,경상남도,유류,199
2018-01-25,경상북도,LNG,9710
2018-01-25,경상북도,석탄,2425
2018-01-25,광주시,LNG,2831
2018-01-25,대구시,LNG,9334
2018-01-25,대구시,석탄,49
2018-01-25,대구시,유류,528
2018-01-25,대전시,LNG,726
2018-01-25,대전시,유류,1141
2018-01-25,부산시,LNG,49526
2018-01-25,부산시,석탄,163
2018-01-25,서울시,LNG,773
2018-01-25,세종시,LNG,12025
2018-01-25,울산시,LNG,50656
2018-01-25,울산시,유류,24293
2018-01-25,인천시,LNG,100070
2018-01-25,인천시,석탄,110025
2018-01-25,전라남도,LNG,47628
2018-01-25,전라남도,석탄,30215
2018-01-25,전라북도,LNG,14972
2018-01-25,전라북도,석탄,18169
2018-01-25,전라북도,유류,351
2018-01-25,제주도,유류,7778
2018-01-25,충청남도,LNG,50474
2018-01-25,충청남도,석탄,344749
2018-01-25,충청남도,유류,0
2018-01-25,충청북도,유류,1127
2018-01-26,강원도,LNG,19527
2018-01-26,강원도,석탄,71779
2018-01-26,경기도,LNG,275855
2018-01-26,경기도,석탄,1399
2018-01-26,경기도,유류,23390
2018-01-26,경상남도,석탄,161457
2018-01-26,경상남도,유류,231
2018-01-26,경상북도,LNG,10040
2018-01-26,경상북도,석탄,2590
2018-01-26,광주시,LNG,2828
2018-01-26,대구시,LNG,9270
2018-01-26,대구시,석탄,43
2018-01-26,대구시,유류,508
2018-01-26,대전시,LNG,587
2018-01-26,대전시,유류,1217
2018-01-26,부산시,LNG,48884
2018-01-26,부산시,석탄,150
2018-01-26,서울시,LNG,762
2018-01-26,세종시,LNG,12036
2018-01-26,울산시,LNG,53258
2018-01-26,울산시,유류,24552
2018-01-26,인천시,LNG,101056
2018-01-26,인천시,석탄,112272
2018-01-26,전라남도,LNG,47236
2018-01-26,전라남도,석탄,29511
2018-01-26,전라북도,LNG,15335
2018-01-26,전라북도,석탄,17726
2018-01-26,전라북도,유류,347
2018-01-26,제주도,유류,7418
2018-01-26,충청남도,LNG,54423
2018-01-26,충청남도,석탄,335417
2018-01-26,충청남도,유류,0
2018-01-26,충청북도,유류,1130
2018-01-27,강원도,LNG,11373
2018-01-27,강원도,석탄,65231
2018-01-27,경기도,LNG,237584
2018-01-27,경기도,석탄,1356
2018-01-27,경기도,유류,7341
2018-01-27,경상남도,석탄,158177
2018-01-27,경상남도,유류,215
2018-01-27,경상북도,LNG,9101
2018-01-27,경상북도,석탄,2617
2018-01-27,광주시,LNG,2799
2018-01-27,대구시,LNG,9110
2018-01-27,대구시,석탄,61
2018-01-27,대구시,유류,529
2018-01-27,대전시,LNG,1054
2018-01-27,대전시,유류,1039
2018-01-27,부산시,LNG,26958
2018-01-27,부산시,석탄,56
2018-01-27,서울시,LNG,782
2018-01-27,세종시,LNG,12031
2018-01-27,울산시,LNG,33646
2018-01-27,울산시,유류,24152
2018-01-27,인천시,LNG,60168
2018-01-27,인천시,석탄,113597
2018-01-27,전라남도,LNG,42378
2018-01-27,전라남도,석탄,29558
2018-01-27,전라북도,LNG,9926
2018-01-27,전라북도,석탄,18439
2018-01-27,전라북도,유류,370
2018-01-27,제주도,유류,8430
2018-01-27,충청남도,LNG,18503
2018-01-27,충청남도,석탄,332442
2018-01-27,충청남도,유류,0
2018-01-27,충청북도,유류,1130
2018-01-28,강원도,LNG,8007
2018-01-28,강원도,석탄,63575
2018-01-28,경기도,LNG,167663
2018-01-28,경기도,석탄,1185
2018-01-28,경기도,유류,7236
2018-01-28,경상남도,석탄,155792
2018-01-28,경상남도,유류,182
2018-01-28,경상북도,LNG,6638
2018-01-28,경상북도,석탄,2624
2018-01-28,광주시,LNG,2638
2018-01-28,대구시,LNG,7824
2018-01-28,대구시,석탄,5
2018-01-28,대구시,유류,529
2018-01-28,대전시,LNG,247
2018-01-28,대전시,유류,972
2018-01-28,부산시,LNG,6852
2018-01-28,부산시,석탄,0
2018-01-28,서울시,LNG,838
2018-01-28,세종시,LNG,12014
2018-01-28,울산시,LNG,22070
2018-01-28,울산시,유류,19538
2018-01-28,인천시,LNG,51423
2018-01-28,인천시,석탄,113300
2018-01-28,전라남도,LNG,34208
2018-01-28,전라남도,석탄,28313
2018-01-28,전라북도,LNG,4636
2018-01-28,전라북도,석탄,18718
2018-01-28,전라북도,유류,384
2018-01-28,제주도,유류,6762
2018-01-28,충청남도,LNG,17575
2018-01-28,충청남도,석탄,326069
2018-01-28,충청남도,유류,0
2018-01-28,충청북도,유류,1136
2018-01-29,강원도,LNG,16826
2018-01-29,강원도,석탄,74525
2018-01-29,경기도,LNG,266617
2018-01-29,경기도,석탄,1335
2018-01-29,경기도,유류,20142
2018-01-29,경상남도,석탄,161048
2018-01-29,경상남도,유류,226
2018-01-29,경상북도,LNG,8461
2018-01-29,경상북도,석탄,2656
2018-01-29,광주시,LNG,1652
2018-01-29,대구시,LNG,8864
2018-01-29,대구시,석탄,53
2018-01-29,대구시,유류,529
2018-01-29,대전시,LNG,935
2018-01-29,대전시,유류,1080
2018-01-29,부산시,LNG,34476
2018-01-29,부산시,석탄,125
2018-01-29,서울시,LNG,850
2018-01-29,세종시,LNG,12012
2018-01-29,울산시,LNG,46409
2018-01-29,울산시,유류,23534
2018-01-29,인천시,LNG,81486
2018-01-29,인천시,석탄,113123
2018-01-29,전라남도,LNG,41344
2018-01-29,전라남도,석탄,29594
2018-01-29,전라북도,LNG,10749
2018-01-29,전라북도,석탄,18551
2018-01-29,전라북도,유류,378
2018-01-29,제주도,유류,7560
2018-01-29,충청남도,LNG,43325
2018-01-29,충청남도,석탄,347359
2018-01-29,충청남도,유류,0
2018-01-29,충청북도,유류,1154
2018-01-30,강원도,LNG,16724
2018-01-30,강원도,석탄,75568
2018-01-30,경기도,LNG,267566
2018-01-30,경기도,석탄,1407
2018-01-30,경기도,유류,19632
2018-01-30,경상남도,석탄,161449
2018-01-30,경상남도,유류,241
2018-01-30,경상북도,LNG,9412
2018-01-30,경상북도,석탄,2667
2018-01-30,광주시,LNG,2799
2018-01-30,대구시,LNG,8923
2018-01-30,대구시,석탄,57
2018-01-30,대구시,유류,528
2018-01-30,대전시,LNG,686
2018-01-30,대전시,유류,1083
2018-01-30,부산시,LNG,44033
2018-01-30,부산시,석탄,174
2018-01-30,서울시,LNG,852
2018-01-30,세종시,LNG,12009
2018-01-30,울산시,LNG,48239
2018-01-30,울산시,유류,24370
2018-01-30,인천시,LNG,78329
2018-01-30,인천시,석탄,114346
2018-01-30,전라남도,LNG,46122
2018-01-30,전라남도,석탄,30240
2018-01-30,전라북도,LNG,14857
2018-01-30,전라북도,석탄,18563
2018-01-30,전라북도,유류,362
2018-01-30,제주도,유류,9604
2018-01-30,충청남도,LNG,45055
2018-01-30,충청남도,석탄,351369
2018-01-30,충청남도,유류,0
2018-01-30,충청북도,유류,1153
2018-01-31,강원도,LNG,16501
2018-01-31,강원도,석탄,73801
2018-01-31,경기도,LNG,257913
2018-01-31,경기도,석탄,1420
2018-01-31,경기도,유류,14848
2018-01-31,경상남도,석탄,160223
2018-01-31,경상남도,유류,242
2018-01-31,경상북도,LNG,9288
2018-01-31,경상북도,석탄,2695
2018-01-31,광주시,LNG,2778
2018-01-31,대구시,LNG,9352
2018-01-31,대구시,석탄,51
2018-01-31,대구시,유류,528
2018-01-31,대전시,LNG,495
2018-01-31,대전시,유류,1179
2018-01-31,부산시,LNG,41112
2018-01-31,부산시,석탄,174
2018-01-31,서울시,LNG,861
2018-01-31,세종시,LNG,12234
2018-01-31,울산시,LNG,49049
2018-01-31,울산시,유류,24404
2018-01-31,인천시,LNG,73183
2018-01-31,인천시,석탄,114073
2018-01-31,전라남도,LNG,44956
2018-01-31,전라남도,석탄,28259
2018-01-31,전라북도,LNG,13464
2018-01-31,전라북도,석탄,18573
2018-01-31,전라북도,유류,383
2018-01-31,제주도,유류,10347
2018-01-31,충청남도,LNG,43074
2018-01-31,충청남도,석탄,353057
2018-01-31,충청남도,유류,0
2018-01-31,충청북도,유류,1151
2018-02-01,강원도,LNG,15459
2018-02-01,강원도,석탄,74670
2018-02-01,경기도,LNG,262311
2018-02-01,경기도,석탄,1412
2018-02-01,경기도,유류,720
2018-02-01,경상남도,석탄,161688
2018-02-01,경상남도,유류,230
2018-02-01,경상북도,LNG,8395
2018-02-01,경상북도,석탄,2639
2018-02-01,광주시,LNG,1606
2018-02-01,대구시,LNG,8772
2018-02-01,대구시,석탄,57
2018-02-01,대구시,유류,528
2018-02-01,대전시,LNG,774
2018-02-01,대전시,유류,1155
2018-02-01,부산시,LNG,42218
2018-02-01,부산시,석탄,170
2018-02-01,서울시,LNG,880
2018-02-01,세종시,LNG,12058
2018-02-01,울산시,LNG,38570
2018-02-01,울산시,유류,20592
2018-02-01,인천시,LNG,74298
2018-02-01,인천시,석탄,112514
2018-02-01,전라남도,LNG,40409
2018-02-01,전라남도,석탄,30797
2018-02-01,전라북도,LNG,13274
2018-02-01,전라북도,석탄,18688
2018-02-01,전라북도,유류,387
2018-02-01,제주도,유류,8400
2018-02-01,충청남도,LNG,36295
2018-02-01,충청남도,석탄,353809
2018-02-01,충청남도,유류,0
2018-02-01,충청북도,유류,1154
2018-02-02,강원도,LNG,13607
2018-02-02,강원도,석탄,72923
2018-02-02,경기도,LNG,259919
2018-02-02,경기도,석탄,1410
2018-02-02,경기도,유류,721
2018-02-02,경상남도,석탄,159946
2018-02-02,경상남도,유류,253
2018-02-02,경상북도,LNG,8954
2018-02-02,경상북도,석탄,2667
2018-02-02,광주시,LNG,2783
2018-02-02,대구시,LNG,7312
2018-02-02,대구시,석탄,61
2018-02-02,대구시,유류,529
2018-02-02,대전시,LNG,407
2018-02-02,대전시,유류,1238
2018-02-02,부산시,LNG,40620
2018-02-02,부산시,석탄,158
2018-02-02,서울시,LNG,895
2018-02-02,세종시,LNG,12026
2018-02-02,울산시,LNG,39581
2018-02-02,울산시,유류,19875
2018-02-02,인천시,LNG,73973
2018-02-02,인천시,석탄,114222
2018-02-02,전라남도,LNG,43305
2018-02-02,전라남도,석탄,31170
2018-02-02,전라북도,LNG,8479
2018-02-02,전라북도,석탄,18667
2018-02-02,전라북도,유류,391
2018-02-02,제주도,유류,8038
2018-02-02,충청남도,LNG,37960
2018-02-02,충청남도,석탄,349967
2018-02-02,충청남도,유류,0
2018-02-02,충청북도,유류,1151
2018-02-03,강원도,LNG,9064
2018-02-03,강원도,석탄,63719
2018-02-03,경기도,LNG,220384
2018-02-03,경기도,석탄,1318
2018-02-03,경기도,유류,11405
2018-02-03,경상남도,석탄,152649
2018-02-03,경상남도,유류,289
2018-02-03,경상북도,LNG,8169
2018-02-03,경상북도,석탄,2624
2018-02-03,광주시,LNG,2805
2018-02-03,대구시,LNG,7295
2018-02-03,대구시,석탄,67
2018-02-03,대구시,유류,527
2018-02-03,대전시,LNG,862
2018-02-03,대전시,유류,1173
2018-02-03,부산시,LNG,19188
2018-02-03,부산시,석탄,62
2018-02-03,서울시,LNG,886
2018-02-03,세종시,LNG,12034
2018-02-03,울산시,LNG,27094
2018-02-03,울산시,유류,187
2018-02-03,인천시,LNG,50379
2018-02-03,인천시,석탄,114221
2018-02-03,전라남도,LNG,25270
2018-02-03,전라남도,석탄,30401
2018-02-03,전라북도,LNG,6849
2018-02-03,전라북도,석탄,18698
2018-02-03,전라북도,유류,398
2018-02-03,제주도,유류,6774
2018-02-03,충청남도,LNG,19460
2018-02-03,충청남도,석탄,347095
2018-02-03,충청남도,유류,0
2018-02-03,충청북도,유류,1152
2018-02-04,강원도,LNG,8301
2018-02-04,강원도,석탄,63442
2018-02-04,경기도,LNG,175038
2018-02-04,경기도,석탄,1214
2018-02-04,경기도,유류,14832
2018-02-04,경상남도,석탄,139297
2018-02-04,경상남도,유류,355
2018-02-04,경상북도,LNG,6873
2018-02-04,경상북도,석탄,2592
2018-02-04,광주시,LNG,2011
2018-02-04,대구시,LNG,7297
2018-02-04,대구시,석탄,5
2018-02-04,대구시,유류,481
2018-02-04,대전시,LNG,187
2018-02-04,대전시,유류,1094
2018-02-04,부산시,LNG,15353
2018-02-04,부산시,석탄,0
2018-02-04,서울시,LNG,886
2018-02-04,세종시,LNG,12011
2018-02-04,울산시,LNG,26598
2018-02-04,울산시,유류,0
2018-02-04,인천시,LNG,48364
2018-02-04,인천시,석탄,112649
2018-02-04,전라남도,LNG,25059
2018-02-04,전라남도,석탄,30841
2018-02-04,전라북도,LNG,3644
2018-02-04,전라북도,석탄,18729
2018-02-04,전라북도,유류,404
2018-02-04,제주도,유류,6877
2018-02-04,충청남도,LNG,20595
2018-02-04,충청남도,석탄,335411
2018-02-04,충청남도,유류,0
2018-02-04,충청북도,유류,1152
2018-02-05,강원도,LNG,18225
2018-02-05,강원도,석탄,70357
2018-02-05,경기도,LNG,254709
2018-02-05,경기도,석탄,1326
2018-02-05,경기도,유류,26495
2018-02-05,경상남도,석탄,161277
2018-02-05,경상남도,유류,395
2018-02-05,경상북도,LNG,8661
2018-02-05,경상북도,석탄,2643
2018-02-05,광주시,LNG,2817
2018-02-05,대구시,LNG,8048
2018-02-05,대구시,석탄,47
2018-02-05,대구시,유류,481
2018-02-05,대전시,LNG,1054
2018-02-05,대전시,유류,711
2018-02-05,부산시,LNG,35327
2018-02-05,부산시,석탄,124
2018-02-05,서울시,LNG,868
2018-02-05,세종시,LNG,12147
2018-02-05,울산시,LNG,44400
2018-02-05,울산시,유류,15413
2018-02-05,인천시,LNG,85739
2018-02-05,인천시,석탄,113410
2018-02-05,전라남도,LNG,40981
2018-02-05,전라남도,석탄,31679
2018-02-05,전라북도,LNG,7070
2018-02-05,전라북도,석탄,18727
2018-02-05,전라북도,유류,369
2018-02-05,제주도,유류,9821
2018-02-05,충청남도,LNG,43075
2018-02-05,충청남도,석탄,352572
2018-02-05,충청남도,유류,0
2018-02-05,충청북도,유류,1139
2018-02-06,강원도,LNG,19801
2018-02-06,강원도,석탄,70567
2018-02-06,경기도,LNG,274623
2018-02-06,경기도,석탄,1387
2018-02-06,경기도,유류,26736
2018-02-06,경상남도,석탄,162258
2018-02-06,경상남도,유류,371
2018-02-06,경상북도,LNG,9723
2018-02-06,경상북도,석탄,2622
2018-02-06,광주시,LNG,2821
2018-02-06,대구시,LNG,7722
2018-02-06,대구시,석탄,33
2018-02-06,대구시,유류,482
2018-02-06,대전시,LNG,642
2018-02-06,대전시,유류,1146
2018-02-06,부산시,LNG,42872
2018-02-06,부산시,석탄,189
2018-02-06,서울시,LNG,855
2018-02-06,세종시,LNG,12149
2018-02-06,울산시,LNG,49203
2018-02-06,울산시,유류,22828
2018-02-06,인천시,LNG,84358
2018-02-06,인천시,석탄,111588
2018-02-06,전라남도,LNG,46728
2018-02-06,전라남도,석탄,31714
2018-02-06,전라북도,LNG,10896
2018-02-06,전라북도,석탄,18822
2018-02-06,전라북도,유류,361
2018-02-06,제주도,유류,9950
2018-02-06,충청남도,LNG,45805
2018-02-06,충청남도,석탄,356307
2018-02-06,충청남도,유류,0
2018-02-06,충청북도,유류,1128
2018-02-07,강원도,LNG,19440
2018-02-07,강원도,석탄,70476
2018-02-07,경기도,LNG,270818
2018-02-07,경기도,석탄,1380
2018-02-07,경기도,유류,26642
2018-02-07,경상남도,석탄,162012
2018-02-07,경상남도,유류,297
2018-02-07,경상북도,LNG,9677
2018-02-07,경상북도,석탄,2623
2018-02-07,광주시,LNG,2804
2018-02-07,대구시,LNG,8179
2018-02-07,대구시,석탄,32
2018-02-07,대구시,유류,482
2018-02-07,대전시,LNG,584
2018-02-07,대전시,유류,1252
2018-02-07,부산시,LNG,39863
2018-02-07,부산시,석탄,183
2018-02-07,서울시,LNG,852
2018-02-07,세종시,LNG,12199
2018-02-07,울산시,LNG,49309
2018-02-07,울산시,유류,22256
2018-02-07,인천시,LNG,79127
2018-02-07,인천시,석탄,112018
2018-02-07,전라남도,LNG,45545
2018-02-07,전라남도,석탄,32017
2018-02-07,전라북도,LNG,9603
2018-02-07,전라북도,석탄,18704
2018-02-07,전라북도,유류,364
2018-02-07,제주도,유류,10393
2018-02-07,충청남도,LNG,43860
2018-02-07,충청남도,석탄,357234
2018-02-07,충청남도,유류,0
2018-02-07,충청북도,유류,1130
2018-02-08,강원도,LNG,17147
2018-02-08,강원도,석탄,70278
2018-02-08,경기도,LNG,252628
2018-02-08,경기도,석탄,1390
2018-02-08,경기도,유류,20230
2018-02-08,경상남도,석탄,162446
2018-02-08,경상남도,유류,285
2018-02-08,경상북도,LNG,9473
2018-02-08,경상북도,석탄,2599
2018-02-08,광주시,LNG,2764
2018-02-08,대구시,LNG,7712
2018-02-08,대구시,석탄,12
2018-02-08,대구시,유류,457
2018-02-08,대전시,LNG,907
2018-02-08,대전시,유류,1154
2018-02-08,부산시,LNG,42456
2018-02-08,부산시,석탄,180
2018-02-08,서울시,LNG,836
2018-02-08,세종시,LNG,12062
2018-02-08,울산시,LNG,47361
2018-02-08,울산시,유류,21114
2018-02-08,인천시,LNG,79812
2018-02-08,인천시,석탄,114130
2018-02-08,전라남도,LNG,44733
2018-02-08,전라남도,석탄,31758
2018-02-08,전라북도,LNG,12579
2018-02-08,전라북도,석탄,18683
2018-02-08,전라북도,유류,375
2018-02-08,제주도,유류,11051
2018-02-08,충청남도,LNG,41113
2018-02-08,충청남도,석탄,355716
2018-02-08,충청남도,유류,0
2018-02-08,충청북도,유류,1128
2018-02-09,강원도,LNG,15243
2018-02-09,강원도,석탄,69951
2018-02-09,경기도,LNG,249797
2018-02-09,경기도,석탄,1399
2018-02-09,경기도,유류,20030
2018-02-09,경상남도,석탄,161697
2018-02-09,경상남도,유류,245
2018-02-09,경상북도,LNG,8244
2018-02-09,경상북도,석탄,2608
2018-02-09,광주시,LNG,1495
2018-02-09,대구시,LNG,7664
2018-02-09,대구시,석탄,4
2018-02-09,대구시,유류,453
2018-02-09,대전시,LNG,187
2018-02-09,대전시,유류,1042
2018-02-09,부산시,LNG,41077
2018-02-09,부산시,석탄,172
2018-02-09,서울시,LNG,860
2018-02-09,세종시,LNG,12083
2018-02-09,울산시,LNG,35440
2018-02-09,울산시,유류,18092
2018-02-09,인천시,LNG,72084
2018-02-09,인천시,석탄,113750
2018-02-09,전라남도,LNG,39253
2018-02-09,전라남도,석탄,31424
2018-02-09,전라북도,LNG,7705
2018-02-09,전라북도,석탄,18668
2018-02-09,전라북도,유류,392
2018-02-09,제주도,유류,9372
2018-02-09,충청남도,LNG,27532
2018-02-09,충청남도,석탄,353065
2018-02-09,충청남도,유류,0
2018-02-09,충청북도,유류,1152
2018-02-10,강원도,LNG,8393
2018-02-10,강원도,석탄,63365
2018-02-10,경기도,LNG,199524
2018-02-10,경기도,석탄,1313
2018-02-10,경기도,유류,778
2018-02-10,경상남도,석탄,161572
2018-02-10,경상남도,유류,198
2018-02-10,경상북도,LNG,7137
2018-02-10,경상북도,석탄,2582
2018-02-10,광주시,LNG,2727
2018-02-10,대구시,LNG,7998
2018-02-10,대구시,석탄,29
2018-02-10,대구시,유류,0
2018-02-10,대전시,LNG,1054
2018-02-10,대전시,유류,933
2018-02-10,부산시,LNG,20068
2018-02-10,부산시,석탄,68
2018-02-10,서울시,LNG,778
2018-02-10,세종시,LNG,11976
2018-02-10,울산시,LNG,25558
2018-02-10,울산시,유류,0
2018-02-10,인천시,LNG,53212
2018-02-10,인천시,석탄,108503
2018-02-10,전라남도,LNG,23724
2018-02-10,전라남도,석탄,31123
2018-02-10,전라북도,LNG,5855
2018-02-10,전라북도,석탄,18773
2018-02-10,전라북도,유류,399
2018-02-10,제주도,유류,7351
2018-02-10,충청남도,LNG,9206
2018-02-10,충청남도,석탄,346243
2018-02-10,충청남도,유류,0
2018-02-10,충청북도,유류,1154
2018-02-11,강원도,LNG,8463
2018-02-11,강원도,석탄,63368
2018-02-11,경기도,LNG,165336
2018-02-11,경기도,석탄,1137
2018-02-11,경기도,유류,722
2018-02-11,경상남도,석탄,160665
